playerID,G_all,GS,G_batting,G_defense,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,G_ph,G_pr,adapt_score
seeryem01,916,,916,916,2,3,0,0,3,2,778,2,138,914,,,,0.5068999999999999
sefcike01,425,150.0,425,268,0,0,0,39,28,31,91,47,46,174,2.0,191.0,21.0,2.0535
segedro01,40,17.0,40,26,0,0,9,0,6,0,7,0,7,13,0.0,18.0,0.0,1.7903
segelhe01,3,0.0,3,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
segovza01,9,1.0,9,9,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
segrika01,20,7.0,20,17,0,0,1,12,4,0,0,0,0,0,0.0,5.0,0.0,0.875
seguida01,1456,1271.0,1456,1193,0,0,1120,0,0,0,71,0,29,100,205.0,86.0,3.0,0.27090000000000014
seguidi01,640,171.0,510,639,639,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0
seguife01,178,80.0,178,120,0,0,70,0,0,0,37,0,25,60,2.0,65.0,1.0,1.3026
segurje01,632,615.0,632,623,0,0,0,142,0,495,0,0,0,0,0.0,11.0,1.0,0.6564999999999999
segurjo01,22,0.0,11,22,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
seibeku01,7,0.0,7,1,0,0,0,1,0,0,0,0,0,0,0.0,1.0,5.0,0.0
seibeph01,2,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
seiboso01,207,143.0,207,200,191,0,0,0,0,7,2,1,0,3,0.0,4.0,2.0,0.16610000000000014
seilhri01,21,18.0,21,21,0,21,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
seitzke01,1439,1361.0,1439,1281,1,0,240,15,1051,7,14,1,1,16,126.0,65.0,1.0,0.6484000000000001
selbaki01,1612,,1612,1612,0,0,0,5,1,26,1356,66,148,1570,,,,0.5028999999999999
selbybi01,198,101.0,198,144,0,0,3,48,69,0,24,0,11,35,9.0,68.0,9.0,1.5337
seleaa01,404,352.0,72,404,404,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
selfto01,21,11.0,21,15,0,0,0,0,0,0,5,0,10,15,1.0,5.0,2.0,0.8786999999999998
selkige01,846,746.0,846,773,0,0,0,0,0,0,345,2,433,773,0.0,77.0,9.0,1.006
selleje01,61,51.0,0,61,61,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
selleju01,99,69.0,99,93,0,0,0,22,17,56,0,0,0,0,0.0,10.0,3.0,1.1943
sellep01,12,6.0,12,12,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
selleru01,12,,12,12,0,0,0,0,0,0,8,0,1,9,,,,0.35420000000000007
sellsda01,90,0.0,16,90,90,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
selmadi01,324,76.0,304,307,307,0,1,0,2,0,0,0,0,0,0.0,0.0,20.0,0.03259999999999996
selmafr01,37,,37,37,1,18,1,2,18,8,0,1,1,2,,,,1.6617
selphca01,141,105.0,141,112,0,0,0,42,71,0,0,0,0,0,0.0,20.0,1.0,0.9333999999999998
selskst01,24,9.0,24,15,0,0,0,0,0,0,3,2,11,15,0.0,9.0,1.0,0.9567999999999999
sembeca01,99,1.0,99,99,99,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
sembemi01,12,0.0,12,8,0,0,0,1,7,1,0,0,0,0,0.0,3.0,3.0,0.7086999999999999
semiema01,399,381.0,399,391,0,0,0,29,50,317,0,0,0,0,2.0,12.0,0.0,0.6379999999999999
seminan01,1304,1133.0,1304,1223,0,1212,0,0,4,0,9,0,0,9,0.0,100.0,2.0,0.03569999999999984
seminfr01,47,26.0,47,47,47,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
semprra01,85,48.0,85,85,85,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
senerso01,29,26.0,29,28,0,0,0,0,28,0,0,0,0,0,0.0,2.0,0.0,0.0
senseco01,51,,51,51,0,0,1,0,0,0,0,45,5,50,,,,0.3809999999999998
sentepa01,66,,66,66,0,0,0,19,33,3,0,0,3,3,,,,1.1852
sentest01,11,0.0,0,11,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
seoanma01,9,2.0,9,9,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
seoja01,123,102.0,92,118,118,0,0,0,0,0,0,0,0,0,0.0,0.0,5.0,0.0
sepkote01,19,4.0,19,5,0,0,0,2,2,0,0,0,1,1,0.0,10.0,2.0,1.4125
septile01,21,0.0,1,21,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
seradbi01,95,,95,95,95,0,0,0,0,0,3,1,0,4,,,,0.13490000000000002
serafda01,105,33.0,73,104,104,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
serenbi01,408,336.0,408,344,0,0,0,100,246,0,0,0,0,0,0.0,66.0,1.0,0.8001999999999998
sernapa01,95,71.0,95,89,0,0,0,25,15,54,0,0,0,0,2.0,3.0,6.0,1.2138
serraal01,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
serraji01,10,5.0,0,10,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
serrawa01,20,5.0,20,20,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
serumga01,62,28.0,1,62,62,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
servasc01,820,700.0,820,793,0,792,4,0,0,0,0,0,0,0,2.0,58.0,1.0,0.016900000000000137
servisc01,339,1.0,163,338,338,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
sessiwa01,20,3.0,20,3,0,0,0,0,0,0,0,0,3,3,0.0,14.0,0.0,0.0
settlme01,33,9.0,33,30,30,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0
sevcijo01,12,3.0,12,11,0,11,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.0
several01,88,0.0,88,88,88,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
severat01,6,0.0,6,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
severha01,1392,1134.0,1392,1241,0,1226,9,0,1,0,6,1,0,6,0.0,133.0,0.0,0.04610000000000003
severlu01,33,22.0,1,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
severpe01,18,9.0,18,17,0,17,0,0,0,0,0,0,0,0,0.0,3.0,3.0,0.0
severri01,93,74.0,93,84,0,0,0,31,1,56,0,0,0,0,0.0,9.0,2.0,0.9426000000000001
sewared01,218,,218,218,176,0,1,1,0,0,5,33,7,45,,,,0.6720999999999999
sewarfr01,26,8.0,26,26,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
sewarge01,64,,64,64,0,23,0,3,0,0,9,3,30,42,,,,1.5098
seweljo01,1903,1854.0,1903,1871,0,0,0,16,643,1214,0,0,0,0,0.0,40.0,1.0,0.9209
sewellu01,1631,1491.0,1631,1577,0,1559,7,1,1,0,4,0,5,9,0.0,62.0,21.0,0.03849999999999998
sewelri01,423,243.0,423,390,390,0,0,0,0,0,0,0,0,0,0.0,2.0,22.0,0.0
sexauel01,2,0.0,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
sexsori01,1367,1307.0,1367,1296,0,0,1198,0,0,0,109,0,3,110,56.0,34.0,7.0,0.2772999999999999
sextoch01,70,40.0,70,55,0,0,0,22,3,20,3,9,1,13,0.0,16.0,1.0,1.6448
sextofr01,10,,10,10,7,0,0,1,0,0,2,0,0,2,,,,0.9161000000000001
sextoji01,236,103.0,236,157,0,0,0,5,23,133,0,0,0,0,8.0,27.0,70.0,0.5503
sextoto01,12,,12,12,0,0,0,0,0,12,0,0,0,0,,,,0.0
seyboso01,997,,997,997,0,0,45,0,0,0,5,42,889,935,,,,0.31110000000000015
seyfrgo01,5,1.0,5,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
seymocy01,1529,15.0,1529,1508,141,0,5,1,2,0,20,1094,224,1333,0.0,0.0,0.0,0.8371
seymoja01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,,,0.0
shabaad01,6,3.0,6,5,0,0,0,0,0,0,4,0,1,5,0.0,2.0,0.0,0.6000000000000001
shackbr01,63,0.0,62,63,63,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shafeti01,283,178.0,283,261,0,0,0,57,122,52,4,14,1,19,0.0,15.0,11.0,1.4883
shaff01,1,,1,1,0,0,0,0,0,0,0,0,1,1,,,,0.0
shaffjo01,21,,21,21,21,0,0,0,0,0,0,0,0,0,,,,0.0
shaffor01,871,,871,871,0,0,7,7,6,0,20,31,810,854,,,,0.2698999999999998
shaffri01,51,32.0,51,35,0,0,21,0,12,0,1,0,4,5,14.0,10.0,1.0,1.2404
shaffta01,135,,135,135,0,4,0,70,2,1,10,7,45,61,,,,1.3897
shallgu01,36,,36,36,36,0,0,0,0,0,0,0,3,3,,,,0.2501000000000002
shamsar01,665,419.0,665,474,0,0,88,0,0,0,165,0,232,390,0.0,229.0,0.0,1.3577
shanagr01,11,0.0,11,11,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shandji01,2,,2,2,0,0,0,0,0,0,0,1,1,2,,,,1.0157
shanewa01,207,154.0,207,169,0,0,9,0,1,0,122,27,12,159,0.0,28.0,2.0,0.9121000000000001
shankha01,1,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shankho01,1664,1510.0,1664,1599,0,0,28,158,488,240,601,60,50,707,0.0,68.0,4.0,1.7687
shanldo01,6,3.0,6,4,0,0,0,0,0,4,0,0,0,0,0.0,0.0,2.0,0.0
shannbi01,1,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shannda01,242,,242,242,0,0,0,222,0,20,0,0,0,0,,,,0.2677999999999998
shannfr01,32,,32,32,0,0,0,0,3,29,0,0,0,0,,,,0.30189999999999984
shannjo01,5,1.0,5,3,0,0,0,1,0,0,1,1,0,2,0.0,2.0,0.0,1.5
shannmi01,882,720.0,882,836,0,5,0,0,478,0,44,28,296,358,0.0,49.0,26.0,1.1744
shannow01,13,,13,13,0,12,1,0,0,0,0,0,0,0,,,,0.2501000000000002
shannre01,311,292.0,311,298,0,0,0,156,15,127,0,0,0,0,0.0,12.0,1.0,1.1254
shannsp01,694,,694,694,0,0,0,0,0,0,532,23,139,690,,,,0.7103999999999999
shannwa01,1,,1,1,0,0,0,0,1,0,0,0,0,0,,,,0.0
shannwa02,65,15.0,65,45,0,0,0,25,0,22,0,0,0,0,0.0,41.0,1.0,1.0105
shantbi01,131,110.0,131,130,0,130,0,0,0,0,0,0,0,0,0.0,1.0,2.0,0.0
shantbo01,578,171.0,578,537,537,0,0,0,0,0,0,1,0,1,0.0,0.0,42.0,0.006299999999999972
sharmra01,13,8.0,13,10,0,0,0,0,0,0,0,6,4,10,0.0,3.0,0.0,0.9653
sharodi01,242,111.0,242,204,0,0,0,0,0,0,82,33,98,204,0.0,48.0,18.0,1.3381
sharpbi01,398,280.0,398,365,0,0,0,0,0,0,91,159,156,365,8.0,45.0,19.0,1.4407
sharpbu01,165,,165,165,0,3,118,0,0,0,0,0,42,42,,,,0.7961999999999998
sharpjo01,20,0.0,19,20,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
sharpmi01,557,278.0,557,433,0,0,19,156,256,41,0,0,1,1,0.0,203.0,9.0,1.258
sharrge01,16,,16,16,16,0,0,0,0,0,0,0,0,0,,,,0.0
sharrja01,96,,96,96,48,0,0,0,0,0,29,9,12,45,,,,1.4419
shaugsh01,9,,9,9,0,0,0,0,0,0,0,8,1,9,,,,0.35420000000000007
shautjo01,367,208.0,367,362,360,0,0,0,0,0,0,0,2,2,0.0,6.0,0.0,0.018600000000000172
shaveje01,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shavejo01,79,40.0,79,74,0,0,10,9,21,34,0,0,0,0,4.0,5.0,7.0,1.5295
shawal01,181,,181,181,0,158,10,0,2,1,0,0,0,0,,,,0.2513000000000001
shawal02,474,217.0,474,456,0,0,0,0,1,4,122,272,24,418,0.0,15.0,2.0,1.0157
shawbe01,23,5.0,23,14,0,5,9,0,0,0,0,0,0,0,0.0,9.0,3.0,0.9142000000000001
shawbo01,433,223.0,433,430,430,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0.0
shawbr01,396,0.0,112,396,396,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shawdo01,138,1.0,138,138,138,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shawdu01,236,,236,236,211,0,0,0,0,0,0,6,31,37,,,,0.47639999999999993
shawje01,633,19.0,569,633,633,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shawji01,288,194.0,288,287,287,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
shawkbo01,488,333.0,488,488,488,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shawsa01,8,,8,8,8,0,0,0,0,0,0,0,0,0,,,,0.0
shawtr01,210,182.0,210,203,0,0,105,0,113,0,2,0,0,2,2.0,10.0,4.0,1.037
shayda01,231,,231,231,0,0,0,54,0,164,0,2,0,2,,,,0.7389999999999999
shayma01,21,19.0,21,21,0,0,0,19,0,3,0,0,0,0,0.0,0.0,0.0,0.42799999999999994
sheafda01,389,238.0,389,329,0,243,18,3,51,0,20,2,9,29,3.0,81.0,4.0,0.9607999999999999
sheage01,2,,2,2,0,2,0,0,0,0,0,0,0,0,,,,0.0
sheajo01,1,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shealal01,47,12.0,47,47,47,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shealry01,169,143.0,169,145,0,0,145,0,0,0,0,0,0,0,5.0,22.0,0.0,0.0
sheame01,439,360.0,439,407,0,407,0,0,0,0,0,0,0,0,0.0,30.0,0.0,0.0
sheami01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,,,0.0
sheana01,3,,3,3,0,3,0,0,0,0,0,0,0,0,,,,0.0
sheanda01,630,307.0,630,619,0,0,11,554,1,38,0,3,0,3,0.0,10.0,1.0,0.2885
sheare01,23,4.0,23,23,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shearge01,4,0.0,4,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shearjo01,46,,46,46,6,0,0,0,0,0,4,14,26,41,,,,1.3822
shearra01,2,1.0,2,1,0,0,0,0,0,0,1,0,0,1,0.0,1.0,0.0,0.0
shearto01,7,6.0,7,7,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
sheasp01,195,118.0,195,195,195,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
sheast01,40,0.0,40,40,40,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
sheckji01,2122,370.0,2122,2107,0,0,1,2,13,11,1841,22,214,2071,0.0,1.0,0.0,0.4051
sheehbi01,58,,58,58,0,0,11,0,0,0,1,2,44,47,,,,0.7458
sheehja01,8,3.0,8,7,0,0,0,2,2,3,0,0,0,0,0.0,1.0,1.0,1.4548
sheehji01,1,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
sheehto01,317,,317,317,0,0,0,0,292,11,0,0,0,0,,,,0.12049999999999983
sheehto02,149,50.0,149,146,146,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.0
sheelbu01,101,62.0,101,80,0,80,0,0,0,0,0,0,0,0,0.0,22.0,0.0,0.0
sheelea01,1234,1213.0,1234,1220,0,0,1220,0,0,0,0,0,0,0,0.0,14.0,0.0,0.0
sheerch01,39,17.0,39,34,0,0,0,17,13,5,0,0,0,0,0.0,7.0,1.0,1.3067
sheetan01,356,273.0,356,341,0,0,3,75,74,201,0,0,0,0,2.0,19.0,20.0,1.2506
sheetbe01,250,250.0,222,250,250,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
sheetla01,748,632.0,748,344,0,6,11,0,2,0,192,0,144,329,344.0,109.0,2.0,1.125
sheffga01,2576,2507.0,2576,2210,0,0,9,0,468,94,487,0,1160,1641,302.0,66.0,2.0,1.387
shelbjo01,1036,724.0,1036,950,0,0,0,1,0,0,115,780,85,949,18.0,138.0,53.0,0.6566999999999998
sheldbo01,94,65.0,94,52,0,0,0,52,0,0,0,0,0,0,27.0,18.0,5.0,0.0
sheldro01,161,101.0,161,160,160,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
sheldsc01,141,73.0,141,133,1,4,11,13,59,52,4,1,2,5,2.0,13.0,10.0,1.6119
shellfr01,37,25.0,37,37,36,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.09010000000000007
shellhu01,7,1.0,7,5,0,0,0,0,0,0,3,1,1,5,0.0,2.0,0.0,1.1752
shellji01,166,48.0,148,165,165,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
shellst01,43,0.0,43,43,43,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
sheltbe01,15,6.0,15,8,0,0,2,0,0,0,6,0,0,6,0.0,8.0,0.0,0.7189999999999999
sheltch01,299,240.0,299,258,0,6,250,0,1,0,1,0,1,2,28.0,35.0,1.0,0.11649999999999983
sheltsk01,10,10.0,10,10,0,0,0,0,0,0,0,10,0,10,0.0,0.0,0.0,0.0
shemost01,35,19.0,35,34,0,0,0,28,5,1,0,0,0,0,0.0,1.0,0.0,0.5567000000000002
shepabe01,1,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shepaja01,278,205.0,278,233,0,232,2,0,0,0,0,0,0,0,0.0,54.0,0.0,0.02870000000000017
shepara01,3,2.0,3,3,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shephke01,41,1.0,26,41,41,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shephro01,115,22.0,115,53,0,0,0,0,0,0,20,23,12,53,35.0,20.0,53.0,1.4295
sheppjo01,3,,3,3,0,1,0,0,0,0,1,0,1,2,,,,1.5
sherdbi01,549,274.0,549,517,514,0,1,0,0,0,0,0,2,2,0.0,20.0,4.0,0.019600000000000062
sheri01,1,,1,1,0,0,0,0,0,0,1,0,0,1,,,,0.0
sheripa01,876,616.0,876,780,0,0,0,0,0,0,161,173,482,780,19.0,144.0,28.0,1.1953
sherire01,5,1.0,5,5,0,0,0,2,0,3,0,0,0,0,0.0,0.0,0.0,0.9653
sheriro01,87,44.0,87,87,87,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
sherlmo01,92,69.0,92,77,0,0,71,5,0,0,0,1,0,1,0.0,16.0,0.0,0.2563
sherlvi01,9,5.0,9,8,0,0,0,8,0,0,0,0,0,0,0.0,0.0,1.0,0.0
shermda01,1,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shermda02,37,11.0,37,26,0,0,0,0,0,0,24,6,1,26,0.0,14.0,5.0,0.6905999999999999
shermjo01,2,1.0,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
sherrde01,5,1.0,5,4,0,0,0,1,1,2,0,0,0,0,1.0,0.0,1.0,1.3654
sherrfr01,10,3.0,10,10,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
sherrge01,442,0.0,160,442,442,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
sherrla01,416,16.0,416,416,416,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
sherrno01,194,148.0,194,185,0,185,0,0,0,0,0,0,0,0,0.0,21.0,0.0,0.0
sherrti01,18,0.0,18,18,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shetrba01,60,20.0,60,31,0,0,0,0,0,0,8,21,2,31,0.0,22.0,11.0,0.9413999999999998
shetzjo01,73,,73,73,0,0,0,20,52,1,0,0,1,1,,,,0.8511000000000002
shevlji01,54,14.0,54,43,0,0,43,0,0,0,0,0,0,0,0.0,9.0,3.0,0.0
shielbe01,13,2.0,13,13,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shielch01,31,,31,31,30,0,0,0,0,0,0,0,1,1,,,,0.10729999999999995
shielja01,24,3.0,8,24,24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shielja02,356,350.0,67,352,352,0,0,0,0,0,0,0,0,0,0.0,4.0,0.0,0.0
shielpe01,23,22.0,23,23,0,0,23,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shielsc01,491,15.0,31,491,491,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shielst01,102,6.0,29,102,102,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shielto01,22,6.0,22,14,0,0,1,7,7,0,1,0,0,1,0.0,7.0,5.0,1.3177
shielvi01,3,1.0,3,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
shiffga01,16,1.0,16,16,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shiffst01,34,0.0,0,34,34,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shillji01,42,33.0,42,41,0,0,0,32,3,6,1,0,0,1,0.0,0.0,0.0,0.7602000000000002
shinagi01,35,9.0,35,31,0,31,0,0,0,0,0,0,0,0,0.0,4.0,1.0,0.0
shinaza01,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shindbi01,1424,,1424,1424,0,0,0,0,1274,149,1,0,0,1,,,,0.33729999999999993
shinera01,68,9.0,68,13,1,0,10,0,1,0,1,0,0,1,0.0,55.0,1.0,0.7536999999999998
shinjts01,303,223.0,303,290,0,0,0,0,0,0,54,211,50,290,0.0,27.0,9.0,1.0074
shinnra01,163,87.0,163,109,0,0,0,0,0,0,8,87,15,109,0.0,30.0,29.0,0.6654
shinnti01,259,,259,259,0,0,0,248,10,1,0,0,0,0,,,,0.14109999999999978
shipada01,26,0.0,26,26,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shipkbi01,186,,186,186,0,0,0,3,179,2,0,0,0,0,,,,0.09120000000000017
shiplbr01,14,11.0,13,13,13,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
shiplcr01,582,275.0,582,482,0,0,14,99,226,169,4,4,4,12,1.0,138.0,24.0,1.5056
shipljo01,29,1.0,29,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shirear01,290,250.0,290,255,0,0,255,3,0,0,0,0,0,0,0.0,30.0,0.0,0.039000000000000146
shiredu01,2,1.0,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shirlba01,75,45.0,75,63,0,0,0,21,11,33,0,0,0,0,0.0,7.0,11.0,1.3173
shirlbo01,434,162.0,266,434,434,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shirlmu01,44,22.0,44,34,0,0,34,0,0,0,0,0,0,0,0.0,7.0,0.0,0.0
shirlst01,11,0.0,11,11,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shirlte01,128,54.0,128,102,102,0,0,0,0,0,0,0,0,0,0.0,0.0,18.0,0.0
shiveiv01,21,16.0,21,17,0,0,0,0,0,0,0,2,15,17,0.0,4.0,0.0,0.37360000000000015
shochge01,707,,707,707,1,0,0,157,73,180,99,41,159,298,,,,2.0692
shockco01,51,40.0,51,41,0,0,40,0,0,0,0,0,1,1,0.0,11.0,0.0,0.08139999999999992
shockur01,412,317.0,412,412,412,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shoemch01,28,21.0,28,24,0,0,0,24,0,0,0,0,0,0,0.0,3.0,2.0,0.0
shoemma01,80,72.0,3,80,80,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shoffmi01,135,51.0,135,134,134,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.0
shofnst01,5,3.0,5,4,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
shokeed01,32,26.0,32,29,0,0,29,0,0,0,0,0,0,0,0.0,3.0,1.0,0.0
shoopro01,3,2.0,3,3,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shopato01,253,50.0,253,113,0,2,0,0,0,0,53,26,38,111,8.0,118.0,58.0,1.4501
shoppke01,572,467.0,572,547,0,547,0,0,0,0,0,0,0,0,16.0,41.0,1.0,0.0
shorebi01,96,39.0,96,96,96,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shoreer01,160,121.0,160,160,160,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shorera01,31,4.0,31,31,31,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shortbi01,73,16.0,73,73,73,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shortch01,528,307.0,528,352,0,0,0,0,0,0,46,152,159,352,0.0,157.0,5.0,1.3009
shortch02,506,309.0,465,501,501,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,0.0
shortda01,7,2.0,7,2,0,0,0,0,0,0,2,0,0,2,0.0,2.0,0.0,0.0
shortri01,11,3.0,11,7,0,0,1,6,0,0,0,0,0,0,0.0,5.0,0.0,0.4464999999999999
shottbu01,1390,1242.0,1390,1277,0,0,0,0,0,0,602,606,75,1277,0.0,65.0,12.0,1.1567
shouncl01,454,85.0,454,454,454,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shoupjo01,14,,14,14,0,0,0,3,0,10,0,1,0,1,,,,0.8652000000000002
shousbr01,467,0.0,207,467,467,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shovljo01,18,9.0,18,14,0,0,0,9,0,5,0,0,0,0,0.0,3.0,1.0,0.9142000000000001
shower01,333,235.0,311,332,332,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
shrevch01,111,0.0,18,111,111,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shrevle01,59,,59,59,57,0,0,0,0,0,2,1,0,3,,,,0.16679999999999984
shrivha01,26,14.0,26,26,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shubage01,355,188.0,355,216,0,0,0,0,0,0,207,2,10,216,0.0,150.0,0.0,0.1817000000000002
shuckja01,364,233.0,363,273,1,0,0,0,0,0,141,80,62,272,30.0,79.0,18.0,1.37
shueypa01,476,0.0,110,476,476,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shugafr01,745,,745,745,0,2,0,0,16,550,2,165,19,184,,,,0.8186
shultto01,28,7.0,28,27,27,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
shumaan01,8,4.0,8,8,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shumaha01,30,0.0,30,30,30,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
shumpte01,854,498.0,854,659,0,0,6,467,94,23,84,9,15,108,25.0,221.0,46.0,1.062
shupevi01,78,69.0,78,77,0,0,77,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0
sickied01,204,165.0,204,191,0,0,0,84,56,56,0,0,0,0,0.0,8.0,3.0,1.4548
siddajo01,73,39.0,73,70,0,67,1,0,0,0,1,0,1,2,0.0,6.0,4.0,0.14400000000000013
